bitrix24_partner_number,title,site,phone,email,logo_url,detail_page_url,zone,scraped_at
19959590,КОМПСЕТИ,https://kompseti.ru,"+7 (495) 19 19 620",info@kompseti.ru,"https://www.1c-bitrix.ru/upload/iblock/196/fv5h899oabr16fp3bhfywja78e9gd72p/Логотип PNG Для битрикс.png",/partners/partner/19959590/,ru,2026-06-23T17:12:00+00:00
20117104,Anfox,http://anfox-biz.ru/,,a.s.koposova@mail.ru,"https://www.1c-bitrix.ru/upload/iblock/bab/zm90lcg59hgij0742hj0rawy16zvle7v/Frame 124861.jpg",/partners/partner/20117104/,ru,2026-06-23T17:12:02+00:00
20226138,ИНИСТЭК,https://inistek.ru,"+7 499 4762356",info@inistek.ru,https://www.1c-bitrix.ru/upload/iblock/edd/g3k50o54vwsztyt8cxoy1eoq0c8qxdbn/INS3.png,/partners/partner/20226138/,ru,2026-06-23T17:12:08+00:00
20606762,"Upgrade PRO",https://upgrd.pro/,+79879991881,mail@upgrad.pro,"https://www.1c-bitrix.ru/upload/iblock/faa/8kv43ubs8k7o7mdxwiq2hukqoygy3zkh/Логотип (4).jpg",/partners/partner/20606762/,ru,2026-06-23T17:12:10+00:00
21060848,САКУРАВЕБ,https://sakura-web.ru/,+79809518703,info@sakura-web.ru,https://www.1c-bitrix.ru/upload/iblock/d4d/zw9ry02onamkgnqv6pblw5d46af0i7p5/5bdc05e3-1deb-4253-95e4-d3e6f8044304.png,/partners/partner/21060848/,ru,2026-06-23T17:12:13+00:00
21066794,А-СЕРВЕРС,http://a-servers.ru,+78007004288,manager@a-servers.ru,https://www.1c-bitrix.ru/upload/iblock/bb7/79uyglkwbapi2dzdj40msm8azvg1ytxc/LOGO.png,/partners/partner/21066794/,ru,2026-06-23T17:12:16+00:00
21151296,"Смарт Тим Сервис",https://smart-ts.ru,"+7 916 943 1551",info@smart-ts.ru,https://www.1c-bitrix.ru/upload/iblock/5b0/u8blvqlagphz6wvdhu03t7ys75m1y0ry/Логотип_STS_png_small.png,/partners/partner/21151296/,ru,2026-06-23T17:12:18+00:00
21659204,GeniusWeb,https://geniusweb.ru,+79158736412,fiediaiev@inbox.ru,https://www.1c-bitrix.ru/upload/iblock/8cf/ssbpfrh3fpkprimflo7u3chxta0dpnbz/Frame_cust.png,/partners/partner/21659204/,ru,2026-06-23T17:12:21+00:00
21695006,"Автоматизация Бизнес Процессов",https://1sabp.ru,"8 927 263 12 30",vk-vympel@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/fea/niytfcq1br012htntiwb87o9td5zgpaw/logo.png,/partners/partner/21695006/,ru,2026-06-23T17:12:23+00:00
21981192,"ДМ Базис",https://dmbasis.ru/,"+ 7 (495) 721-18-66",info@dmbasis.ru,"https://www.1c-bitrix.ru/upload/iblock/ece/af3eh8owahp4k0ecu2lnxxkdn1b46i8k/logo (1).png",/partners/partner/21981192/,ru,2026-06-23T17:12:26+00:00
22529326,БКант,https://bkant.bitrix24site.ru/,+79617339595,ismailov.ibragim.94@mail.ru,"https://www.1c-bitrix.ru/upload/iblock/5e3/lhccmkjtki44s31dt2tm4bdt0k4oqj3d/логотип бкант.jpg",/partners/partner/22529326/,ru,2026-06-23T17:12:28+00:00
22549958,"Бизнес Кодекс",https://businesscodex.bitrix24site.ru,"+7 (911) 087-75-65",info@businesscodex.ru,https://www.1c-bitrix.ru/upload/iblock/8f7/su0w96xqhwq0np9m8ozjuwdi9s6a9os1/logo.png,/partners/partner/22549958/,ru,2026-06-23T17:12:31+00:00
22956162,ФИНТЕХ.ПРО,https://fintech-pro.ru/,89777896769,info@fintech-pro.ru,https://www.1c-bitrix.ru/upload/iblock/9b3/1cklg6cauf24yt8lcq9ua0ae240il98s/175_logo_ftp.png,/partners/partner/22956162/,ru,2026-06-23T17:12:34+00:00
23460370,"Rocket Lab",https://rocketlab.bitrix24site.ru,+79202985035,maksim@rocketlab.bz,"https://www.1c-bitrix.ru/upload/iblock/e35/303wg4tbnaevxl9lr9h4yo26wlrjdttt/Frame 5.jpg",/partners/partner/23460370/,ru,2026-06-23T17:12:36+00:00
24155000,G2M,https://g2m.pro,+74954765500,client@g2m.pro,"https://www.1c-bitrix.ru/upload/iblock/50d/byfaycyl0co5yooo12i2irpgb6s2sikl/G2M Logo Horizontal.png",/partners/partner/24155000/,ru,2026-06-23T17:12:43+00:00
24158118,YARRO-CRM,https://yarro-crm.ru/,"+7 993 387-37-11",qosrori@gmail.com,https://www.1c-bitrix.ru/upload/iblock/9b8/wkavq7amggg2mfpfkpdyb8opf812mmfc/yarro-crm.jpg,/partners/partner/24158118/,ru,2026-06-23T17:12:45+00:00
24316952,JENITICS,https://jenitics.ru/,+79774805075,main@jenitics.ru,https://www.1c-bitrix.ru/upload/iblock/9c8/umaprwwisfb30319687qcdb2p43hvikl/LogoTop.png,/partners/partner/24316952/,ru,2026-06-23T17:12:48+00:00
24383080,АмурКод,https://amurcode.ru,+79144151600,info@amurcode.ru,https://www.1c-bitrix.ru/upload/iblock/2b2/c955t05u23fxmfjwcyk0hyygzturfm56/favicon-128x128.png,/partners/partner/24383080/,ru,2026-06-23T17:12:50+00:00
24399738,"Сетевой Один",https://digital-odin.bitrix24site.ru/,"+7 915 479-57-15",SalesOfOdin@digital-odin.com,https://www.1c-bitrix.ru/upload/iblock/8a3/n25bwk22bvkzwgec5a6ia7n2n663vsdu/2__1_-removebg-preview.png,/partners/partner/24399738/,ru,2026-06-23T17:12:53+00:00
24554730,Aimatics,https://aimatics.ru,+79241124000,info@aimatics.ru,https://www.1c-bitrix.ru/upload/iblock/e8d/s8ur6vjkk2rq2o91dsmugla3900ebxjo/Aimatics_logo_green_сайт.png,/partners/partner/24554730/,ru,2026-06-23T17:12:56+00:00
24846980,SBR-GROUP,https://sbr-group.ru/,"+7(926) 200-14-20",sale@sbr-group.ru,"https://www.1c-bitrix.ru/upload/iblock/d07/t1rw9tsaw8wr7iajp5dwmiewvl6hkcn3/лого SBR GROUP_сжатый.png",/partners/partner/24846980/,ru,2026-06-23T17:12:58+00:00
24852786,"Black Panda",http://blackpanda58.ru/,+79374208000,imedia.popova@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/194/7mc9txa3y8u442zftfsg547cra5qf5va/Снимок экрана 2025-04-10 в 15.43.56.png",/partners/partner/24852786/,ru,2026-06-23T17:13:01+00:00
24955906,"Артем Дармаев",https://itdarmaev.ru,+79371967232,ip.darmaev@mail.ru,https://www.1c-bitrix.ru/upload/iblock/1b0/rrxssdeqx4gmrk2nafvzj0u4dvj9x8cf/logo11.png,/partners/partner/24955906/,ru,2026-06-23T17:13:03+00:00
25267324,"Сервис Лайн",https://Servicline.ru,"8 (495)133-59-72",support@servicline.ru,https://www.1c-bitrix.ru/upload/iblock/0af/6ljx3rnfxr017mdpa6s5b5co6s4pr9sj/company_logo_135_css_30.png,/partners/partner/25267324/,ru,2026-06-23T17:13:06+00:00
96666,"WEB IMAGE",https://web-image.su,"+7 993 637 2810",mail@web-image.ru,https://www.1c-bitrix.ru/upload/iblock/9a0/yjf95h31igsyjpkdbnyhoehecdsyoywk/logo512x512.png,/partners/partner/96666/,ru,2026-06-23T17:13:09+00:00
643548,Анлат,https://anlat.ru/,+79809332764,sales@anlat.ru,https://www.1c-bitrix.ru/upload/iblock/a7c/7er2zcq9ck303h7aa94k2i27z3hqmpp1/favicon120.png,/partners/partner/643548/,ru,2026-06-23T17:13:11+00:00
852798,Lokipage,https://lokipage.bitrix24site.ru/,+7(964)342-88-64,,"https://www.1c-bitrix.ru/upload/iblock/694/9av7gck25516ghfzs0t5n2osckij2coq/logo (1) (1).png",/partners/partner/852798/,ru,2026-06-23T17:13:16+00:00
1030758,MEDIA-GURU,https://media-guru.ru,"+7 (495) 018-38-37",info@media-guru.ru,https://www.1c-bitrix.ru/upload/iblock/57f/rbtsfkx6n82irer02143egtgy2u9enjd/logo.png,/partners/partner/1030758/,ru,2026-06-23T17:13:18+00:00
1916635,Бизнес-Сенсорика,https://bsens.ru/,"+7 (3452) 683-504",mg@bsens.ru,https://www.1c-bitrix.ru/upload/iblock/ab5/rwwt0eki6pl6n0fdd8ufm7a980eb8saz/logo-biznes-sensorika.png,/partners/partner/1916635/,ru,2026-06-23T17:13:21+00:00
5891299,Trasonet,https://trasonet.ru,"+7 (961) 937-55-90",info@trasonet.ru,https://www.1c-bitrix.ru/upload/iblock/aa2/z2x8gpypsheyv57zvwofy1uur10317oe/Trasonet_175px.png,/partners/partner/5891299/,ru,2026-06-23T17:13:23+00:00
6549003,MagicFox,http://magikfox.ru,"+7 (495) 771-05-32",magicfox.seo@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/f59/gko00gynay0vuq141rbxha2iwl3fjx40/logo-mf-175-37.png,/partners/partner/6549003/,ru,2026-06-23T17:13:26+00:00
6781417,DEV-BX,https://dev-bx.ru/,"+7 (495) 777-10-46",info@dev-bx.ru,https://www.1c-bitrix.ru/upload/iblock/f21/sag6otznnb7r0jh4a078woy3ux9vzi8y/logo.png,/partners/partner/6781417/,ru,2026-06-23T17:13:28+00:00
9786261,"ИТ СИСТЕМА",http://sistema-it.ru/,"+7 (499) 113-54-11",info@sistema-it.ru,https://www.1c-bitrix.ru/upload/iblock/e8e/s6he7g2fg6ljkxhotnhhkdixa885l439/logo-it.jpg,/partners/partner/9786261/,ru,2026-06-23T17:13:31+00:00
17123936,Сайт-Креатив,https://site-creative.ru/,"8 917 986 8680",manager@site-creative.ru,"https://www.1c-bitrix.ru/upload/iblock/730/12p7g2qhstq0lpu6xun1r5h5gs1f8nni/Дизайн без названия (43).png",/partners/partner/17123936/,ru,2026-06-23T17:13:33+00:00
17521360,ASTRIO,https://astrio.ru/,"+7 (995) 103-99-03",hello@astrio.ru,https://www.1c-bitrix.ru/upload/iblock/e42/1q1xyitduyjem0d4zps56w1hqsmyskw3/astrio-logo.png,/partners/partner/17521360/,ru,2026-06-23T17:13:36+00:00
17783106,Media-bit,https://media-bit.ru/,+79155615055,info@media-bit.ru,https://www.1c-bitrix.ru/upload/iblock/175/ykxuule2sja5jma0wlzi3x836q7l7gkx/logo.png,/partners/partner/17783106/,ru,2026-06-23T17:13:38+00:00
18085288,ALEXV.PRO,https://alexv.pro,"+7 904 557-33-40",info@alexv.pro,https://www.1c-bitrix.ru/upload/iblock/3fa/59zt6lfeedirdmrbnlwbqub46fk0xor6/alexv_pro.png,/partners/partner/18085288/,ru,2026-06-23T17:13:43+00:00
18434694,"АТД СИСТЕМЫ",https://atd.systems,+78126606789,office@atd.systems,"https://www.1c-bitrix.ru/upload/iblock/f98/j07zwb6j7uizr31bns6hvydpaa59p2ax/ЛОГО2_без фона.png",/partners/partner/18434694/,ru,2026-06-23T17:13:45+00:00
18800632,"eCom-агентство ""Информационные решения""",https://ecom-consulting.ru/,+79276920578,info@infassist.ru,https://www.1c-bitrix.ru/upload/iblock/979/oxhzcem6cr7hr26yl4i9lkymkw5n27mg/ir-logo22.png,/partners/partner/18800632/,ru,2026-06-23T17:13:48+00:00
19810064,КРИТ,https://krit.bitrix24site.ru/,+7(995)9366333,mkv@it-dc.ru,"https://www.1c-bitrix.ru/upload/iblock/b78/pmcae4zr4w4dq5tdv35ci30fv8jmhddv/лого крит.png",/partners/partner/19810064/,ru,2026-06-23T17:13:50+00:00
21660892,"Алгоритм Про",https://algoritm-pro.bitrix24site.ru/,"+7 911 351-14-82",algoritmpro1@gmail.com,"https://www.1c-bitrix.ru/upload/iblock/2b7/w5zim2gtaxukddk3fc6tdet9d8lvw3c1/2 final logo ЧБ.png",/partners/partner/21660892/,ru,2026-06-23T17:13:53+00:00
22955412,"Mad Brains",https://madbrains.ru,+74951504128,hello@madbrains.ru,https://www.1c-bitrix.ru/upload/iblock/04e/t7echkp01wtpk5su8whik3omnxx0hrur/2561.jpg,/partners/partner/22955412/,ru,2026-06-23T17:13:55+00:00
23260584,Evrone,https://evrone.ru/,"+7 495 642 20 99",mail@evrone.com,https://www.1c-bitrix.ru/upload/iblock/9e2/aa2jgv82d2jk6f016ncuqy6gs4xqjxvk/evrone+logo+.png,/partners/partner/23260584/,ru,2026-06-23T17:13:58+00:00
23424174,"НПЦ ""РИФ""",https://www.npcrif.ru/,"+7 (499) 648 – 89 – 85",office@npcrif.ru,"https://www.1c-bitrix.ru/upload/iblock/8df/56ghqk0r3s92joz2iqtvdmtw5toc27ur/Лого НПЦ РИФ.png",/partners/partner/23424174/,ru,2026-06-23T17:14:00+00:00
23835626,ВОЛК-СИСТЕМ,https://www.volk-system.ru,,info@volk-system.ru,https://www.1c-bitrix.ru/upload/iblock/4d7/3a0vlx8xok5sxdpwzqdwzbiybmi27tqm/YM7.png,/partners/partner/23835626/,ru,2026-06-23T17:14:02+00:00
24222082,Мангуст,http://mangust-marketing.ru/,+79131519143,creastar@gmail.com,https://www.1c-bitrix.ru/upload/iblock/63a/k4zz8lar2efv5cnmty4oeszc18ce1wwo/noroot.png,/partners/partner/24222082/,ru,2026-06-23T17:14:05+00:00
24554866,SellPromo,https://sellpromo.ru,"+7 (993) 280-60-81",info@sellpromo.ru,https://www.1c-bitrix.ru/upload/iblock/5e0/469hrl7adrdjg6msevef3avd8t9l8yi1/logo_s.jpg,/partners/partner/24554866/,ru,2026-06-23T17:14:07+00:00
24636796,Alanaptix,https://alanaptix.bitrix24site.ru/,"8 (812) 237 34 43",info@alanaptix.ru,https://www.1c-bitrix.ru/upload/iblock/4fb/ej3gpdteyw1ug3q8gv2uglpohzoli4y9/alanaptix_logo_s.png,/partners/partner/24636796/,ru,2026-06-23T17:14:10+00:00
24665678,ГЛАВБИТ,https://b24-3512ir.bitrix24site.ru/,89184628434,glav.bit@mail.ru,https://www.1c-bitrix.ru/upload/iblock/35d/86lv2f1c9w04vollo37cks40qk0yi87u/ГЛАВБИТ.jpg,/partners/partner/24665678/,ru,2026-06-23T17:14:15+00:00
24729296,ГО,http://infoazimut.ru,+79687094267,d.trubnikov@go-az.ru,"https://www.1c-bitrix.ru/upload/iblock/ae6/lepbtfpoa0ay8wonfop8imcetgg3hy4r/LOGO AZIMUT NEW black 2 180x180 — копия.png",/partners/partner/24729296/,ru,2026-06-23T17:14:17+00:00
24829822,ИМсофт,https://imsoftb24.ru,+74993711177,imsoft375@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/e0e/ohhkput8r90dwapzfqwcejn6wfqwopn7/Логотип Имсофт min.png",/partners/partner/24829822/,ru,2026-06-23T17:14:19+00:00
24856672,"Иннова Софт",https://innova-soft.bitrix24site.ru/,"+7 (343) 226-91-90",info@innova-soft.ru,"https://www.1c-bitrix.ru/upload/iblock/21b/7ui0uf3yt68sdj5ymuih5tzptqi4n6fo/иннова-софт_вектор2 1.png",/partners/partner/24856672/,ru,2026-06-23T17:14:22+00:00
25103444,Digitech,https://digitech.ru/,"+7 495 136-20-32",info@digitech.ru,"https://www.1c-bitrix.ru/upload/iblock/c85/nafk48fvl10ffgz1d04dsrxtosvg6yjx/Снимок экрана 2025-07-02 в 09.54.00.png",/partners/partner/25103444/,ru,2026-06-23T17:14:24+00:00
25132302,OneCRM,https://onecrm.bitrix24site.ru,+79995159416,vdemina787@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/394/9inm53bbqlsil0nrv37kgsaunqlnvw7d/лого OneCRM.png",/partners/partner/25132302/,ru,2026-06-23T17:14:27+00:00
25208102,"ИСКАР Бизнес системы",https://iskar-bs.com/,"+7 (903) 018-76-10",iskar-system@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/28b/rk78l3yelo1p3w0nj9vclk41fcxmjo42/rh8uvcbogeb3i2v5gi6a990wwhgtddi7 (1) (1).png",/partners/partner/25208102/,ru,2026-06-23T17:14:29+00:00
25310430,B2b-conversion,https://b2b-conversion.ru/,"+7 927 606-77-72",b2bconversion@ya.ru,https://www.1c-bitrix.ru/upload/iblock/9f8/k9menx79uuxv9tsanqdzb487ws864zkv/favicon.png,/partners/partner/25310430/,ru,2026-06-23T17:14:32+00:00
25390212,"Фокин В. А.",https://careline.biz,+79037577378,vf@careline.biz,https://www.1c-bitrix.ru/upload/iblock/d6b/etzw2ggp85x6p7y3te5z0gxryki56uqk/logo.png,/partners/partner/25390212/,ru,2026-06-23T17:14:34+00:00
25441768,"Business Flow",https://business-flow.ru,+79854347682,info@business-flow.ru,https://www.1c-bitrix.ru/upload/iblock/965/eo70mezl2vs3yuj0b342wtissxj83v2i/bf175.png,/partners/partner/25441768/,ru,2026-06-23T17:14:37+00:00
25474634,"Центр Нейропроектных Решений",https://it-ai.ru,+79991316596,sale@it-ai.ru,https://www.1c-bitrix.ru/upload/iblock/5f9/2r58uxelpthl1cvjigie0br3i662jksy/Flux_Dev_Professional_graphic_de.png,/partners/partner/25474634/,ru,2026-06-23T17:14:39+00:00
25487564,"Дельта ИТ",https://team.zerofactor.ru/,+79179202875,info@zerofactor.ru,"https://www.1c-bitrix.ru/upload/iblock/8b3/vwr8ukim0lwna2rymm13kfc1etjj7z6p/Logo Delta.png",/partners/partner/25487564/,ru,2026-06-23T17:14:42+00:00
25500336,SpaceMarketing,https://ospacemarketing.bitrix24site.ru,+79268112613,ospacemarketing@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/bee/eawgwn9139ip9zw704mx0797h6frvbto/logo space.png",/partners/partner/25500336/,ru,2026-06-23T17:14:47+00:00
25604146,Запсиб.Айти,https://zapsib.it,"+7 (913) 850-55-22",info@zapsib.it,https://www.1c-bitrix.ru/upload/iblock/bce/etfclpxst8bjlbv9rerbrthgdtjufltu/ЛОГО-135pix.png,/partners/partner/25604146/,ru,2026-06-23T17:14:49+00:00
25951268,Интегра,https://интегра-софт.рф/,+79093186380,info@интегра-софт.рф,"https://www.1c-bitrix.ru/upload/iblock/cb0/jeseya0fgda0lzg4mfqffxaxj30w8tx5/Интегро_Монтажная область 1 (1).jpg",/partners/partner/25951268/,ru,2026-06-23T17:14:51+00:00
25952226,Бизпазл,https://bizpuzzle.ru/,+79956642710,info@bizpuzzle.u,"https://www.1c-bitrix.ru/upload/iblock/f9f/2igi2i8873507cs532ve1npg0p1jrzvs/Лого битрикс.jpg",/partners/partner/25952226/,ru,2026-06-23T17:14:54+00:00
25999712,HunterLead,https://hulead.ru,+79624602075,huleadit@gmail.com,"https://www.1c-bitrix.ru/upload/iblock/19a/c2jfdtxcxngsumg9cdujzlu7ibhurb5x/logo (hulead)_00000.png",/partners/partner/25999712/,ru,2026-06-23T17:14:56+00:00
26004992,"VNEDRENIE SYSTEMS",https://vnedrenie-systems.ru,"+7 982 628-19-95",info@vnedrenie-systems.ru,"https://www.1c-bitrix.ru/upload/iblock/a8b/e0tjlb2uk0objo70q3zdgypcpru5st51/VNEDRENIE SYSTEMS LOGO 1C-BITRIX.png",/partners/partner/26004992/,ru,2026-06-23T17:14:59+00:00
26050150,"CRM kamana",https://crmkamana.ru,+79000322176,info@crmkamana.ru,"https://www.1c-bitrix.ru/upload/iblock/b5e/sl89nod20jsjqqqjpyf03v14qhvmjjc5/Лого Камана пнг.png",/partners/partner/26050150/,ru,2026-06-23T17:15:02+00:00
26123710,АБВ,https://b24-x84wgh.bitrix24site.ru/,89824810600,ai@abv8.ru,https://www.1c-bitrix.ru/upload/iblock/0f4/s57uyuhu35m87njpbqdg7s1bmc04pnb6/логотип-абв-_1_.jpeg,/partners/partner/26123710/,ru,2026-06-23T17:15:04+00:00
26137012,Т365,https://bpmgo.ru/,+79120064113,d.titov@bpmgo.ru,https://www.1c-bitrix.ru/upload/iblock/fa6/fr3ylxcahc0y1d76bukxurii4pxwv5c9/Т365.png,/partners/partner/26137012/,ru,2026-06-23T17:15:07+00:00
26155566,"Автоматизация Плюс",https://автоматизация-плюс.рф,"+7 961 299-31-34",amiplus@bk.ru,https://www.1c-bitrix.ru/upload/iblock/8bf/wkw00ze47wkeqs8qxp9frcrarf3qxab8/211479184.png,/partners/partner/26155566/,ru,2026-06-23T17:15:10+00:00
26282026,Wormsoft,https://wormsoft.ru,"+7 (929) 965-55-01",info@wormsoft.ru,https://www.1c-bitrix.ru/upload/iblock/718/36k10pjrn65sgtjh24o49k6qmpr8dz9q/лого.png,/partners/partner/26282026/,ru,2026-06-23T17:15:13+00:00
26367816,ИРСИ,https://idsiberia.ru/,89001116140,info@idsiberia.ru,"https://www.1c-bitrix.ru/upload/iblock/f02/8klt9uyr5awuf999hypa97tqtibbvu93/Logo bitrix.png",/partners/partner/26367816/,ru,2026-06-23T17:15:17+00:00
26409496,Малид-Про,https://malid-group.ru,+79817212361,info@malid-group.ru,"https://www.1c-bitrix.ru/upload/iblock/b3d/kt880k9y0vrenar0pphjst4ikk2kcr1z/130х130 пнг.png",/partners/partner/26409496/,ru,2026-06-23T17:15:23+00:00
26501754,CRM-Индустрия,https://crm-industry.ru,+79236436298,crm-industry@mail.ru,https://www.1c-bitrix.ru/upload/iblock/53c/0mub288v8357xtx4t0rehp1uj96cwl6o/Логотип.jpg,/partners/partner/26501754/,ru,2026-06-23T17:15:26+00:00
26617068,АТТА,https://atta-2000.ru/,"+7 925 609 0972",atta.2000@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/51d/i2b1jixnfqhehr83750l717f1w0pxc30/photo_2025-08-19_15-49-002.png,/partners/partner/26617068/,ru,2026-06-23T17:15:29+00:00
26617728,Leadrium,https://leadrium.com,+79993362358,info@leadrium.com,https://www.1c-bitrix.ru/upload/iblock/91c/uugtttdwucyzj5kbtvdnn9wf0wuf3yk4/logo1.png,/partners/partner/26617728/,ru,2026-06-23T17:15:32+00:00
26677768,"All Digital",https://alldigital.pro,"+7 924 612-47-00",info@alldigital.pro,"https://www.1c-bitrix.ru/upload/iblock/e46/8uzloiud83k81uo0hggb2jow7vnqfmfi/logoza.ru (2).png",/partners/partner/26677768/,ru,2026-06-23T17:15:34+00:00
26684650,CAPSLOCK,https://capslock.bitrix24site.ru,+79824078097,verypery@yandex.ru,"https://www.1c-bitrix.ru/upload/iblock/8b7/ltcxd92x780oypyym6fqiqny5odzxkko/без фона лого_капслок 175пикселей.png",/partners/partner/26684650/,ru,2026-06-23T17:15:36+00:00
26686108,BIT-Fox,https://bit-fox.ru,+79249958789,info@bit-fox.ru,https://www.1c-bitrix.ru/upload/iblock/ada/njtklsak8cf81je6gn7lylif8mq5me66/logo1.jpg,/partners/partner/26686108/,ru,2026-06-23T17:15:39+00:00
26842228,Панда24,https://panda24.pro,+79165494040,inbox@panda24.pro,"https://www.1c-bitrix.ru/upload/iblock/c37/q1kgf18nfq39a2xhrvqrpo5c7y52wc7h/Лого Left 1 B24v1 BG 3.png",/partners/partner/26842228/,ru,2026-06-23T17:15:42+00:00
26925390,"Система Франшиз",https://sistemafranshiz.ru/,+79259160277,sistemafranshiz@gmail.com,"https://www.1c-bitrix.ru/upload/iblock/bdc/50q3ek0fm5icalnr45ztk2vo7af4qv8p/2025-12-10_12-48-49 (1).png",/partners/partner/26925390/,ru,2026-06-23T17:15:44+00:00
27052540,"Skill Tech",https://skilltech.bitrix24site.ru/,"+7 (499) 553-03-70",support@skillcup.ru,https://www.1c-bitrix.ru/upload/iblock/7e3/awouazjmp1szb6dksgpu95jjf9zsazmk/skilltech-logo-135х135.png,/partners/partner/27052540/,ru,2026-06-23T17:15:47+00:00
27073462,"AGENCY 17",https://AG17.RU,"7 916 309 62 02",agency.17@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/9b8/7jnilkjm87gy5iexq4bgodci7mrx8lk8/17.png,/partners/partner/27073462/,ru,2026-06-23T17:15:49+00:00
27139806,Прогресс.ИТ,https://внедрениебитрикс24барнаул.bitrix24site.ru/,+7-905-987-65-52,progress.it@mail.ru,https://www.1c-bitrix.ru/upload/iblock/909/nrb9d1z244jylftsyv0dhv5zf9wmoun8/Лого.JPG,/partners/partner/27139806/,ru,2026-06-23T17:15:52+00:00
27272326,Stackroom,https://stackroom.ru,89036127366,hello@stackroom.ru,https://www.1c-bitrix.ru/upload/iblock/d3c/llaeaenf7tzn76swfv1pqhyt2u5q8oj3/favicon-120x120.png,/partners/partner/27272326/,ru,2026-06-23T17:15:58+00:00
27353236,Algorithm,https://algorithmstudio.bitrix24site.ru,+79932992885,bitrix24int@yandex.ru,https://www.1c-bitrix.ru/upload/iblock/b34/zc30ssdcy5rxcnmhdjpcfnq8kju1rw5n/АЛГОРИТМ.png,/partners/partner/27353236/,ru,2026-06-23T17:16:01+00:00
27401440,"Пазл Систем",https://puzzle.systems/,"+7 (843) 528-26-64",info@puzzle.systems,"https://www.1c-bitrix.ru/upload/iblock/e53/5qifeh71f9ugjcc19z7fo06cwcs2bxhi/пазл систем буквы черн2.png",/partners/partner/27401440/,ru,2026-06-23T17:16:04+00:00
